,V1,date,ccy,weight,ret,close,agg_rate,place,agg_volume,mom1,mom2,vol1,vol2,rsibd,kdbd,Comp_Mom,Comp_Vol,Comp,mom1_cor,mom2_cor,vol1_cor,vol2_cor,agg_volume_cor,rsibd_cor,kdbd_cor,Basket,aret
1532,1532,4/5/2020,BNB,0.03030303,0.046255133,13.73,0,8,0.222222222,1,0.888888889,0.444444444,0.777777778,1,1,0.944444444,0.611111111,0.841028783,0.389858192,0.105528692,0.211293847,0.231644425,-0.343630852,0.288976293,-0.205685246,3,0.046255133
1533,1533,4/5/2020,BSV,0.03030303,0.098549083,174.86,0,5,0.444444444,0.777777778,0.222222222,1,0.888888889,0.555555556,0.470588235,0.5,0.944444444,0.807623189,0.389858192,0.105528692,0.211293847,0.231644425,-0.343630852,0.288976293,-0.205685246,3,0.098549083
1534,1534,4/5/2020,BTC,0.03030303,0.026154248,6791.13,0,1,1,0.666666667,0.666666667,0.888888889,0.666666667,0.555555556,0.470588235,0.666666667,0.777777778,0.73625362,0.389858192,0.105528692,0.211293847,0.231644425,-0.343630852,0.288976293,-0.205685246,2,0.026154248
1535,1535,4/5/2020,EOS,0.03030303,0.069557684,2.36,0,7,0.555555556,0.333333333,0.111111111,0.333333333,0.111111111,0.555555556,0.470588235,0.222222222,0.222222222,0.301597021,0.389858192,0.105528692,0.211293847,0.231644425,-0.343630852,0.288976293,-0.205685246,1,0.069557684
1536,1536,4/5/2020,ETH,0.03030303,0.115590146,143.55,0,2,0.888888889,0.555555556,0.555555556,0.555555556,0.444444444,0.555555556,1,0.555555556,0.5,0.450410623,0.389858192,0.105528692,0.211293847,0.231644425,-0.343630852,0.288976293,-0.205685246,2,0.115590146
1537,1537,4/5/2020,LTC,0.03030303,0.042836193,40.67,0,6,0.777777778,0.111111111,0.444444444,0.111111111,0.222222222,0.555555556,0.470588235,0.277777778,0.166666667,0.228922178,0.389858192,0.105528692,0.211293847,0.231644425,-0.343630852,0.288976293,-0.205685246,1,0.042836193
1538,1538,4/5/2020,TAGZ5,0.03030303,0.113991889,3.23,0,9,0.111111111,0.888888889,1,0.666666667,1,0.111111111,0.470588235,0.944444444,0.833333333,0.759891717,0.389858192,0.105528692,0.211293847,0.231644425,-0.343630852,0.288976293,-0.205685246,3,0.113991889
1539,1539,4/5/2020,XRP,0.03030303,0.058082952,0.179406,0,3,0.333333333,0.222222222,0.777777778,0.222222222,0.333333333,0.555555556,0.470588235,0.5,0.277777778,0.35663135,0.389858192,0.105528692,0.211293847,0.231644425,-0.343630852,0.288976293,-0.205685246,1,0.058082952
1540,1540,4/12/2020,BCH,0.03030303,-0.009374137,235.79,0,4,0.777777778,0.222222222,0.222222222,0.666666667,0.666666667,1,0.470588235,0.222222222,0.666666667,0.28856237,0.308265524,0.538999384,0.225121938,0.266601435,-0.146862594,-0.470472864,0.516244441,2,-0.009374137
1541,1541,4/12/2020,BNB,0.03030303,0.115462311,14.38,0,8,0.222222222,0.555555556,0.777777778,0.555555556,0.555555556,1,0.470588235,0.666666667,0.555555556,0.636125717,0.308265524,0.538999384,0.225121938,0.266601435,-0.146862594,-0.470472864,0.516244441,2,0.115462311
1542,1542,4/12/2020,BSV,0.03030303,0.014405764,192.97,0,5,0.444444444,0.888888889,1,1,1,1,0.470588235,0.944444444,1,1.077202254,0.308265524,0.538999384,0.225121938,0.266601435,-0.146862594,-0.470472864,0.516244441,3,0.014405764
1543,1543,4/12/2020,BTC,0.03030303,0.030838904,6971.09,0,1,1,0.333333333,0.444444444,0.111111111,0.222222222,1,0.470588235,0.388888889,0.166666667,0.199034466,0.308265524,0.538999384,0.225121938,0.266601435,-0.146862594,-0.470472864,0.516244441,1,0.030838904
1544,1544,4/12/2020,EOS,0.03030303,0.034955015,2.53,0,7,0.555555556,0.777777778,0.555555556,0.777777778,0.777777778,1,0.470588235,0.666666667,0.777777778,0.694123386,0.308265524,0.538999384,0.225121938,0.266601435,-0.146862594,-0.470472864,0.516244441,3,0.034955015
1545,1545,4/12/2020,ETH,0.03030303,0.119587978,161.14,0,2,0.888888889,1,0.888888889,0.888888889,0.888888889,1,1,0.944444444,0.888888889,1.270235108,0.308265524,0.538999384,0.225121938,0.266601435,-0.146862594,-0.470472864,0.516244441,3,0.119587978
1546,1546,4/12/2020,LTC,0.03030303,0.004231318,42.45,0,6,0.666666667,0.444444444,0.111111111,0.333333333,0.333333333,1,0.470588235,0.277777778,0.333333333,0.133269208,0.308265524,0.538999384,0.225121938,0.266601435,-0.146862594,-0.470472864,0.516244441,1,0.004231318
1547,1547,4/12/2020,XRP,0.03030303,0.003800589,0.190135,0,3,0.333333333,0.666666667,0.333333333,0.222222222,0.111111111,1,0.470588235,0.5,0.166666667,0.237291987,0.308265524,0.538999384,0.225121938,0.266601435,-0.146862594,-0.470472864,0.516244441,1,0.003800589
1548,1548,4/12/2020,XTZ,0.03030303,0.062301397,53.98,0,9,0.111111111,0.111111111,0.666666667,0.444444444,0.444444444,1,1,0.388888889,0.444444444,0.657899947,0.308265524,0.538999384,0.225121938,0.266601435,-0.146862594,-0.470472864,0.516244441,2,0.062301397
1549,1549,4/19/2020,BCH,0.03030303,0.052861053,233.59,0,4,0.666666667,0.111111111,0.111111111,0.777777778,0.666666667,0.4375,0.470588235,0.111111111,0.722222222,0.958697726,0.299239478,0.339824788,0.469659912,0.248705231,0.430408592,0.122722935,0.643672641,1,0.052861053
1550,1550,4/19/2020,BNB,0.03030303,0.014760416,16.14,0,7,0.222222222,0.888888889,0.888888889,0.666666667,0.555555556,1,0.470588235,0.888888889,0.611111111,1.444961012,0.299239478,0.339824788,0.469659912,0.248705231,0.430408592,0.122722935,0.643672641,3,0.014760416
1551,1551,4/19/2020,BSV,0.03030303,-0.000102166,195.77,0,5,0.444444444,0.444444444,0.777777778,0.444444444,1,0.4375,0.470588235,0.611111111,0.722222222,1.211342518,0.299239478,0.339824788,0.469659912,0.248705231,0.430408592,0.122722935,0.643672641,2,-0.000102166
1552,1552,4/19/2020,BTC,0.03030303,0.065992119,7189.42,0,1,1,0.555555556,0.333333333,0.333333333,0.111111111,0.4375,1,0.444444444,0.222222222,1.161070227,0.299239478,0.339824788,0.469659912,0.248705231,0.430408592,0.122722935,0.643672641,2,0.065992119
1553,1553,4/19/2020,EOS,0.03030303,0.044783603,2.62,0,8,0.555555556,0.666666667,0.666666667,0.888888889,0.777777778,0.4375,0.470588235,0.666666667,0.833333333,1.393551779,0.299239478,0.339824788,0.469659912,0.248705231,0.430408592,0.122722935,0.643672641,3,0.044783603
1554,1554,4/19/2020,ETH,0.03030303,0.082965246,181.61,0,2,0.888888889,1,1,1,0.888888889,1,0.470588235,1,0.944444444,1.755423201,0.299239478,0.339824788,0.469659912,0.248705231,0.430408592,0.122722935,0.643672641,3,0.082965246
1555,1555,4/19/2020,LTC,0.03030303,0.047191532,42.63,0,6,0.777777778,0.333333333,0.222222222,0.555555556,0.444444444,0.4375,0.470588235,0.277777778,0.5,0.903317,0.299239478,0.339824788,0.469659912,0.248705231,0.430408592,0.122722935,0.643672641,1,0.047191532
1556,1556,4/19/2020,XRP,0.03030303,0.030678455,0.190859,0,3,0.333333333,0.222222222,0.444444444,0.111111111,0.222222222,0.4375,0.470588235,0.333333333,0.166666667,0.681579221,0.299239478,0.339824788,0.469659912,0.248705231,0.430408592,0.122722935,0.643672641,1,0.030678455
1557,1557,4/19/2020,XTZ,0.03030303,0.063722261,57.45,0,9,0.111111111,0.777777778,0.555555556,0.222222222,0.333333333,1,1,0.666666667,0.277777778,1.375199553,0.299239478,0.339824788,0.469659912,0.248705231,0.430408592,0.122722935,0.643672641,2,0.063722261
1558,1558,4/26/2020,BCH,0.03030303,0.025141157,246.27,0,4,0.666666667,0.666666667,0.333333333,0.777777778,0.888888889,1,1,0.5,0.833333333,0.390703314,0.267665489,0.018989222,-0.037074476,-0.21444171,0.464842777,0.239113039,0.186267433,1,0.025141157
1559,1559,4/26/2020,BNB,0.03030303,0.044770234,16.38,0,7,0.222222222,0.222222222,0.888888889,0.888888889,0.777777778,1,1,0.555555556,0.833333333,0.301997913,0.267665489,0.018989222,-0.037074476,-0.21444171,0.464842777,0.239113039,0.186267433,1,0.044770234
1560,1560,4/26/2020,BSV,0.03030303,0.06367608,195.75,0,5,0.444444444,0.111111111,0.111111111,0.666666667,0.444444444,0.181818182,1,0.111111111,0.555555556,0.14156931,0.267665489,0.018989222,-0.037074476,-0.21444171,0.464842777,0.239113039,0.186267433,1,0.06367608
1561,1561,4/26/2020,BTC,0.03030303,0.147164347,7679.87,0,1,1,0.888888889,0.666666667,0.555555556,0.333333333,1,1,0.777777778,0.444444444,0.583887331,0.267665489,0.018989222,-0.037074476,-0.21444171,0.464842777,0.239113039,0.186267433,3,0.147164347
1562,1562,4/26/2020,EOS,0.03030303,0.035846132,2.74,0,8,0.555555556,0.444444444,0.555555556,0.222222222,0.666666667,1,1,0.5,0.444444444,0.403692566,0.267665489,0.018989222,-0.037074476,-0.21444171,0.464842777,0.239113039,0.186267433,2,0.035846132
1563,1563,4/26/2020,ETH,0.03030303,0.066699549,197.32,0,2,0.888888889,1,1,1,1,1,1,1,1,0.460518996,0.267665489,0.018989222,-0.037074476,-0.21444171,0.464842777,0.239113039,0.186267433,2,0.066699549
1564,1564,4/26/2020,LTC,0.03030303,0.077060487,44.69,0,6,0.777777778,0.555555556,0.444444444,0.333333333,0.555555556,1,1,0.5,0.444444444,0.451030733,0.267665489,0.018989222,-0.037074476,-0.21444171,0.464842777,0.239113039,0.186267433,2,0.077060487
1565,1565,4/26/2020,XRP,0.03030303,0.108746965,0.196805,0,3,0.333333333,0.333333333,0.222222222,0.111111111,0.111111111,1,1,0.277777778,0.111111111,0.490875886,0.267665489,0.018989222,-0.037074476,-0.21444171,0.464842777,0.239113039,0.186267433,3,0.108746965
1566,1566,4/26/2020,XTZ,0.03030303,0.01956883,61.23,0,9,0.111111111,0.777777778,0.777777778,0.444444444,0.222222222,1,1,0.777777778,0.333333333,0.584202877,0.267665489,0.018989222,-0.037074476,-0.21444171,0.464842777,0.239113039,0.186267433,3,0.01956883
1567,1567,5/3/2020,BCH,0.03030303,-0.081389936,252.54,0,4,0.555555556,0.222222222,0.333333333,0.333333333,0.333333333,0.307692308,0.222222222,0.277777778,0.333333333,0.284164254,0.111200703,0.120375502,-0.185708551,0.025281696,0.038690046,0.344431058,0.750710929,1,-0.081389936
1568,1568,5/3/2020,BNB,0.03030303,-0.112978484,17.13,0,7,0.222222222,0.444444444,0.111111111,0.222222222,0.222222222,1,0.666666667,0.277777778,0.222222222,0.872052188,0.111200703,0.120375502,-0.185708551,0.025281696,0.038690046,0.344431058,0.750710929,2,-0.112978484
1569,1569,5/3/2020,BSV,0.03030303,-0.115305521,208.62,0,5,0.333333333,0.555555556,0.222222222,0.111111111,0.111111111,1,0.666666667,0.388888889,0.111111111,0.915608084,0.111200703,0.120375502,-0.185708551,0.025281696,0.038690046,0.344431058,0.750710929,3,-0.115305521
1570,1570,5/3/2020,BTC,0.03030303,-0.015978679,8897.47,0,1,1,1,1,0.777777778,1,1,0.666666667,1,0.888888889,0.957322926,0.111200703,0.120375502,-0.185708551,0.025281696,0.038690046,0.344431058,0.750710929,3,-0.015978679
1571,1571,5/3/2020,EOS,0.03030303,-0.147716028,2.84,0,8,0.666666667,0.333333333,0.444444444,0.888888889,0.666666667,0.307692308,0.222222222,0.388888889,0.777777778,0.215150758,0.111200703,0.120375502,-0.185708551,0.025281696,0.038690046,0.344431058,0.750710929,1,-0.147716028
1572,1572,5/3/2020,ETH,0.03030303,-0.111897955,210.93,0,2,0.888888889,0.666666667,0.888888889,0.666666667,0.777777778,1,0.222222222,0.777777778,0.722222222,0.588247797,0.111200703,0.120375502,-0.185708551,0.025281696,0.038690046,0.344431058,0.750710929,1,-0.111897955
1573,1573,5/3/2020,LTC,0.03030303,-0.130369685,48.27,0,6,0.777777778,0.777777778,0.666666667,0.444444444,0.444444444,1,0.666666667,0.722222222,0.444444444,0.940343956,0.111200703,0.120375502,-0.185708551,0.025281696,0.038690046,0.344431058,0.750710929,3,-0.130369685
1574,1574,5/3/2020,XRP,0.03030303,-0.101804831,0.219414,0,3,0.444444444,0.888888889,0.777777778,1,0.888888889,1,0.666666667,0.833333333,0.944444444,0.874139537,0.111200703,0.120375502,-0.185708551,0.025281696,0.038690046,0.344431058,0.750710929,2,-0.101804831
1575,1575,5/3/2020,XTZ,0.03030303,-0.059044353,62.44,0,9,0.111111111,0.111111111,0.555555556,0.555555556,0.555555556,0.307692308,1,0.333333333,0.555555556,0.846794598,0.111200703,0.120375502,-0.185708551,0.025281696,0.038690046,0.344431058,0.750710929,2,-0.059044353
1576,1576,5/10/2020,BCH,0.03030303,0.035405289,232.8,0,4,0.555555556,0.777777778,0.333333333,1,0.777777778,0.4375,0.333333333,0.555555556,0.888888889,-0.245312802,0.051189659,-0.120294855,-0.199749379,-0.072265736,-0.089757955,-0.200532189,0.295980599,1,0.035405289
1577,1577,5/10/2020,BNB,0.03030303,0.063925588,15.3,0,7,0.222222222,0.444444444,0.222222222,0.222222222,0.111111111,1,0.333333333,0.333333333,0.166666667,-0.158271497,0.051189659,-0.120294855,-0.199749379,-0.072265736,-0.089757955,-0.200532189,0.295980599,1,0.063925588
1578,1578,5/10/2020,BSV,0.03030303,0.030879238,185.9,0,5,0.333333333,0.333333333,0.555555556,0.777777778,0.222222222,1,0.333333333,0.444444444,0.5,-0.323058925,0.051189659,-0.120294855,-0.199749379,-0.072265736,-0.089757955,-0.200532189,0.295980599,1,0.030879238
1579,1579,5/10/2020,BTC,0.03030303,0.099316544,8756.43,0,1,1,1,1,0.666666667,1,0.4375,1,1,0.833333333,-0.066289418,0.051189659,-0.120294855,-0.199749379,-0.072265736,-0.089757955,-0.200532189,0.295980599,3,0.099316544
1580,1580,5/10/2020,EOS,0.03030303,0.067086293,2.45,0,8,0.666666667,0.111111111,0.111111111,0.444444444,0.888888889,1,0.777777778,0.111111111,0.666666667,-0.131017124,0.051189659,-0.120294855,-0.199749379,-0.072265736,-0.089757955,-0.200532189,0.295980599,2,0.067086293
1581,1581,5/10/2020,ETH,0.03030303,0.093863071,188.6,0,2,0.888888889,0.555555556,0.666666667,0.555555556,0.666666667,0.4375,0.777777778,0.611111111,0.611111111,-0.068432605,0.051189659,-0.120294855,-0.199749379,-0.072265736,-0.089757955,-0.200532189,0.295980599,3,0.093863071
1582,1582,5/10/2020,LTC,0.03030303,0.029533596,42.37,0,6,0.777777778,0.222222222,0.444444444,0.333333333,0.333333333,0.4375,0.333333333,0.333333333,0.333333333,-0.121833238,0.051189659,-0.120294855,-0.199749379,-0.072265736,-0.089757955,-0.200532189,0.295980599,2,0.029533596
1583,1583,5/10/2020,XRP,0.03030303,0.015417236,0.198176,0,3,0.444444444,0.666666667,0.888888889,0.111111111,0.444444444,0.4375,0.333333333,0.777777778,0.277777778,-0.116187434,0.051189659,-0.120294855,-0.199749379,-0.072265736,-0.089757955,-0.200532189,0.295980599,3,0.015417236
1584,1584,5/10/2020,XTZ,0.03030303,0.102451089,58.86,0,9,0.111111111,0.888888889,0.777777778,0.888888889,0.555555556,0.4375,0.777777778,0.833333333,0.722222222,-0.123289081,0.051189659,-0.120294855,-0.199749379,-0.072265736,-0.089757955,-0.200532189,0.295980599,2,0.102451089
1585,1585,5/17/2020,BCH,0.03030303,-0.070240444,241.19,0,4,0.666666667,0.444444444,0.666666667,0.333333333,0.777777778,0.5,1,0.555555556,0.555555556,-0.903474874,-0.160990431,-0.154372073,-0.071449347,-0.112173115,-0.090877762,-0.160356928,-0.537768187,2,-0.070240444
1586,1586,5/17/2020,BNB,0.03030303,-0.014202153,16.31,0,7,0.222222222,0.555555556,0.555555556,0.666666667,0.333333333,0.5,1,0.555555556,0.5,-0.878171978,-0.160990431,-0.154372073,-0.071449347,-0.112173115,-0.090877762,-0.160356928,-0.537768187,2,-0.014202153
1587,1587,5/17/2020,BSV,0.03030303,-0.036056684,191.73,0,5,0.333333333,0.333333333,0.333333333,0.222222222,0.444444444,0.5,1,0.333333333,0.333333333,-0.788799836,-0.160990431,-0.154372073,-0.071449347,-0.112173115,-0.090877762,-0.160356928,-0.537768187,3,-0.036056684
1588,1588,5/17/2020,BTC,0.03030303,-0.095448028,9670.74,0,1,1,0.888888889,1,1,0.888888889,1,1,0.944444444,0.944444444,-1.166758576,-0.160990431,-0.154372073,-0.071449347,-0.112173115,-0.090877762,-0.160356928,-0.537768187,1,-0.095448028
1589,1589,5/17/2020,EOS,0.03030303,-0.042891565,2.62,0,8,0.555555556,0.666666667,0.444444444,0.555555556,0.555555556,0.5,1,0.555555556,0.555555556,-0.895895894,-0.160990431,-0.154372073,-0.071449347,-0.112173115,-0.090877762,-0.160356928,-0.537768187,2,-0.042891565
1590,1590,5/17/2020,ETH,0.03030303,-0.023393736,207.16,0,2,0.888888889,0.777777778,0.777777778,0.777777778,0.666666667,0.5,1,0.777777778,0.722222222,-0.99358239,-0.160990431,-0.154372073,-0.071449347,-0.112173115,-0.090877762,-0.160356928,-0.537768187,1,-0.023393736
1591,1591,5/17/2020,LTC,0.03030303,-0.027647248,43.64,0,6,0.777777778,0.222222222,0.111111111,0.444444444,0.222222222,0.5,1,0.166666667,0.333333333,-0.727557379,-0.160990431,-0.154372073,-0.071449347,-0.112173115,-0.090877762,-0.160356928,-0.537768187,3,-0.027647248
1592,1592,5/17/2020,XRP,0.03030303,-0.029365385,0.201255,0,3,0.444444444,0.111111111,0.222222222,0.111111111,0.111111111,0.5,1,0.166666667,0.111111111,-0.690541877,-0.160990431,-0.154372073,-0.071449347,-0.112173115,-0.090877762,-0.160356928,-0.537768187,3,-0.029365385
1593,1593,5/17/2020,XTZ,0.03030303,-0.063629054,65.21,0,9,0.111111111,1,0.888888889,0.888888889,1,0.5,1,0.944444444,0.944444444,-1.091840348,-0.160990431,-0.154372073,-0.071449347,-0.112173115,-0.090877762,-0.160356928,-0.537768187,1,-0.063629054
1594,1594,5/24/2020,BCH,0.03030303,0.064794237,224.83,0,4,0.666666667,0.222222222,0.111111111,0.666666667,0.333333333,1,0.357142857,0.166666667,0.5,0.867287275,-0.003851447,0.221737885,0.046834333,0.118875308,0.263419415,0.913530077,-0.394442885,2,0.064794237
1595,1595,5/24/2020,BNB,0.03030303,0.057987258,16.08,0,7,0.222222222,1,0.888888889,0.555555556,0.666666667,1,0.357142857,0.944444444,0.611111111,1.071175793,-0.003851447,0.221737885,0.046834333,0.118875308,0.263419415,0.913530077,-0.394442885,3,0.057987258
1596,1596,5/24/2020,BSV,0.03030303,0.043383866,184.94,0,5,0.333333333,0.555555556,0.333333333,1,0.444444444,1,1,0.444444444,0.722222222,0.690527931,-0.003851447,0.221737885,0.046834333,0.118875308,0.263419415,0.913530077,-0.394442885,1,0.043383866
1597,1597,5/24/2020,BTC,0.03030303,0.073527623,8790.37,0,1,1,0.111111111,0.555555556,0.222222222,1,1,1,0.333333333,0.611111111,0.771129905,-0.003851447,0.221737885,0.046834333,0.118875308,0.263419415,0.913530077,-0.394442885,1,0.073527623
1598,1598,5/24/2020,EOS,0.03030303,0.061795719,2.51,0,8,0.555555556,0.444444444,0.666666667,0.777777778,0.555555556,1,0.357142857,0.555555556,0.666666667,1.021239662,-0.003851447,0.221737885,0.046834333,0.118875308,0.263419415,0.913530077,-0.394442885,3,0.061795719
1599,1599,5/24/2020,ETH,0.03030303,0.132233422,202.37,0,2,0.888888889,0.888888889,1,0.888888889,0.777777778,1,1,0.944444444,0.833333333,0.87149066,-0.003851447,0.221737885,0.046834333,0.118875308,0.263419415,0.913530077,-0.394442885,2,0.132233422
1600,1600,5/24/2020,LTC,0.03030303,0.071361481,42.45,0,6,0.777777778,0.777777778,0.444444444,0.333333333,0.222222222,1,0.357142857,0.611111111,0.277777778,0.910240399,-0.003851447,0.221737885,0.046834333,0.118875308,0.263419415,0.913530077,-0.394442885,3,0.071361481
1601,1601,5/24/2020,XRP,0.03030303,0.037535442,0.195431,0,3,0.444444444,0.666666667,0.222222222,0.111111111,0.111111111,1,1,0.444444444,0.111111111,0.584206829,-0.003851447,0.221737885,0.046834333,0.118875308,0.263419415,0.913530077,-0.394442885,1,0.037535442
1602,1602,5/24/2020,XTZ,0.03030303,0.061479836,61.19,0,9,0.111111111,0.333333333,0.777777778,0.444444444,0.888888889,1,1,0.555555556,0.666666667,0.816748376,-0.003851447,0.221737885,0.046834333,0.118875308,0.263419415,0.913530077,-0.394442885,2,0.061479836
1603,1603,5/31/2020,BCH,0.03030303,0.058533156,239.88,0,4,0.777777778,0.666666667,0.222222222,0.666666667,0.777777778,0.5,0.5,0.444444444,0.722222222,1.418644902,0.560194795,0.396098683,0.353840996,0.307563895,0.459057719,0.662464302,0.301634528,3,0.058533156
1604,1604,5/31/2020,BNB,0.03030303,0.023776127,17.04,0,7,0.222222222,0.333333333,0.888888889,0.333333333,0.333333333,0.5,0.5,0.611111111,0.333333333,1.241337029,0.560194795,0.396098683,0.353840996,0.307563895,0.459057719,0.662464302,0.301634528,1,0.023776127
1605,1605,5/31/2020,BSV,0.03030303,0.004803604,193.14,0,5,0.333333333,0.222222222,0.444444444,0.888888889,0.888888889,0.5,0.5,0.333333333,0.888888889,1.370496465,0.560194795,0.396098683,0.353840996,0.307563895,0.459057719,0.662464302,0.301634528,2,0.004803604
1606,1606,5/31/2020,BTC,0.03030303,0.030990138,9461.06,0,1,1,0.888888889,0.111111111,0.222222222,0.222222222,0.5,1,0.5,0.222222222,1.321807438,0.560194795,0.396098683,0.353840996,0.307563895,0.459057719,0.662464302,0.301634528,2,0.030990138
1607,1607,5/31/2020,EOS,0.03030303,0.054658413,2.67,0,8,0.555555556,0.555555556,0.666666667,0.444444444,0.444444444,0.5,0.5,0.611111111,0.444444444,1.351292264,0.560194795,0.396098683,0.353840996,0.307563895,0.459057719,0.662464302,0.301634528,2,0.054658413
1608,1608,5/31/2020,ETH,0.03030303,0.059620721,230.98,0,2,0.888888889,1,1,1,1,1,0.5,1,1,2.430979936,0.560194795,0.396098683,0.353840996,0.307563895,0.459057719,0.662464302,0.301634528,3,0.059620721
1609,1609,5/31/2020,LTC,0.03030303,0.023413166,45.59,0,6,0.666666667,0.777777778,0.777777778,0.777777778,0.555555556,0.5,0.5,0.777777778,0.666666667,1.671911726,0.560194795,0.396098683,0.353840996,0.307563895,0.459057719,0.662464302,0.301634528,3,0.023413166
1610,1610,5/31/2020,XRP,0.03030303,0.002672542,0.202906,0,3,0.444444444,0.111111111,0.555555556,0.111111111,0.111111111,0.5,0.5,0.333333333,0.111111111,0.837837538,0.560194795,0.396098683,0.353840996,0.307563895,0.459057719,0.662464302,0.301634528,1,0.002672542
1611,1611,5/31/2020,XTZ,0.03030303,0.023391103,65.07,0,9,0.111111111,0.444444444,0.333333333,0.555555556,0.666666667,0.5,0.5,0.388888889,0.611111111,1.264678702,0.560194795,0.396098683,0.353840996,0.307563895,0.459057719,0.662464302,0.301634528,1,0.023391103
